kl,recons
0.8570250272750854,7470.39013671875
0.7477937936782837,7656.60107421875
0.6973764896392822,7250.84130859375
0.6385972499847412,7339.2158203125
0.6415529847145081,7600.27587890625
0.6143483519554138,7537.3779296875
0.5787992477416992,7090.6376953125
0.5475702881813049,7024.1103515625
0.5208948254585266,7401.33837890625
0.5236578583717346,6945.54345703125
0.49005720019340515,6660.294921875
0.4753769636154175,6902.33544921875
0.48390573263168335,7132.7216796875
0.46589019894599915,6927.6904296875
0.47180378437042236,7032.43994140625
0.43162184953689575,6698.03759765625
0.410531222820282,6730.52001953125
0.41004812717437744,6563.93115234375
0.40753379464149475,6635.296875
0.40251827239990234,6383.08544921875
0.3991311192512512,6508.3896484375
0.43831175565719604,6538.3740234375
0.4458030164241791,6119.54248046875
0.4181692898273468,6398.9716796875
0.41948333382606506,6131.7724609375
0.42177048325538635,6053.28857421875
0.4250703752040863,6050.47705078125
0.4341810643672943,5797.478515625
0.4419456720352173,5794.2216796875
0.4509423077106476,5800.029296875
0.43731990456581116,5808.36181640625
0.4713610112667084,5584.08935546875
0.4929162263870239,5744.4404296875
0.4773634672164917,5757.54541015625
0.5144707560539246,5558.97216796875
0.52582186460495,5514.5478515625
0.5474436283111572,5530.06689453125
0.5722630023956299,5228.5107421875
0.5629985332489014,5205.3583984375
0.5807392001152039,5028.0732421875
0.5853264927864075,5271.443359375
0.6416181325912476,5072.9716796875
0.6381248235702515,4964.78564453125
0.6401135921478271,4941.24169921875
0.662481427192688,4823.77685546875
0.6640831828117371,5022.02294921875
0.7282047271728516,4877.51708984375
0.6773561835289001,4933.8017578125
0.7757371068000793,4875.0869140625
0.7724756598472595,4526.95947265625
0.8295274376869202,4757.81689453125
0.799686074256897,4631.7470703125
0.7432125210762024,4659.16650390625
0.8509500622749329,4427.263671875
0.8518127202987671,4339.91455078125
0.872913122177124,4230.51513671875
0.8692582249641418,4212.59619140625
0.9045756459236145,4260.2001953125
0.9211733937263489,4194.32373046875
0.9223342537879944,4336.22509765625
0.9718589782714844,3972.683349609375
1.0206282138824463,4068.664794921875
1.063090205192566,3893.34619140625
0.9855232238769531,4110.79931640625
1.0852429866790771,3997.736572265625
1.0871491432189941,3948.075439453125
1.158642292022705,3852.8642578125
1.1744306087493896,3941.182861328125
1.1954327821731567,3869.26708984375
1.2806752920150757,3524.922607421875
1.330608606338501,3663.824462890625
1.2942873239517212,3707.756103515625
1.3318636417388916,3746.80322265625
1.3465311527252197,3377.643798828125
1.3406113386154175,3617.509521484375
1.3436540365219116,3336.59423828125
1.3665858507156372,3328.16064453125
1.3943170309066772,3448.4599609375
1.3742321729660034,3349.183349609375
1.381989598274231,3323.62646484375
1.3970749378204346,3223.604248046875
1.4379147291183472,3125.24169921875
1.5063893795013428,3282.0947265625
1.468870997428894,3108.968994140625
1.5861248970031738,3230.01708984375
1.5738086700439453,3209.729248046875
1.6308120489120483,2914.8037109375
1.6820449829101562,2991.91845703125
1.6958956718444824,2865.43115234375
1.7383400201797485,2947.698486328125
1.7793689966201782,2959.75048828125
1.8751851320266724,2748.254150390625
1.8826484680175781,2805.122802734375
1.866553783416748,2813.768798828125
1.9483723640441895,2851.2197265625
2.0651345252990723,2709.18603515625
2.0947937965393066,2707.1103515625
2.122892141342163,2439.756103515625
2.106278657913208,2649.947998046875
2.1570112705230713,2702.08349609375
2.0745465755462646,2607.90283203125
2.161146640777588,2441.511962890625
2.2386586666107178,2572.527587890625
2.265606641769409,2432.182861328125
2.1773879528045654,2510.706298828125
2.1712851524353027,2474.138427734375
2.2631428241729736,2432.6455078125
2.3104629516601562,2320.14794921875
2.345064878463745,2256.59130859375
2.4006428718566895,2148.357177734375
2.314601421356201,2158.031494140625
2.374225378036499,2263.612060546875
2.6257987022399902,2110.6533203125
2.556633472442627,2261.059814453125
2.623847723007202,2151.22705078125
2.8358588218688965,2046.2679443359375
2.8021786212921143,2036.4974365234375
2.99141001701355,2035.2052001953125
2.984093189239502,2096.494873046875
2.8833515644073486,2124.155517578125
3.0792951583862305,2047.9486083984375
3.074051856994629,1839.070556640625
3.08978009223938,1917.4752197265625
3.113088369369507,2031.1392822265625
3.194331407546997,1899.0748291015625
3.1148173809051514,1927.759521484375
3.1833484172821045,1813.104248046875
3.308831214904785,1785.043212890625
3.14178466796875,1769.2943115234375
3.227353811264038,1787.5450439453125
3.322895050048828,1789.89599609375
3.282928705215454,1640.4364013671875
3.391995429992676,1670.4449462890625
3.210369348526001,1595.022705078125
